,par,err
0,0.00013265116433032464,0.03926092906750994
1,0.0037251704490704886,0.00011439766229087303
2,-3.5676318955948396e-06,1.32964079415568e-07
3,1.930077298014996e-09,7.870335039672748e-11
4,-5.454180090897946e-13,2.497195898126185e-14
5,8.058048282296719e-17,4.022326258631857e-18
6,-4.7971566770158295e-21,2.569256170858568e-22
