,par,err
0,1.3887632565226078,0.008297868652483562
1,9.657404866477403e-06,2.4177804856855604e-05
2,3.879117940162709e-07,2.8101119028464426e-08
3,-2.0967012590193442e-10,1.6633048920684053e-11
4,7.388965541165122e-14,5.277418607973331e-15
5,-1.0261153823425225e-17,8.500398892051876e-19
6,4.719708145720281e-22,5.429607137729612e-23
