,par,err
0,1.4359969624262663,0.008271790400899835
1,-0.00011433582379233228,2.4101845651171862e-05
2,5.10191549110406e-07,2.8012874650575517e-08
3,-2.6456836778816e-10,1.65808426633978e-11
4,8.408008180516388e-14,5.260861314520271e-15
5,-1.0476617732946197e-17,8.473737820211338e-19
6,3.8517349132684887e-22,5.412580414688974e-23
