,par,err
0,0.15234398607956556,0.015792064950883
1,0.002774263964891709,4.601399790300831e-05
2,-2.322551516283082e-06,5.3480764319484276e-08
3,1.1584687811470739e-09,3.16553240316978e-11
4,-3.0783835192160583e-13,1.0043780157500344e-14
5,4.364097594661367e-17,1.6177651619058603e-18
6,-2.5259018948926565e-21,1.0333438102955892e-22
