,par,err
0,1.563182511554092,0.014720143289275333
1,5.948133383320512e-05,4.289065263347313e-05
2,9.491288238028695e-08,4.985053965517384e-08
3,7.928575294383233e-11,2.950656273388603e-11
4,-2.6707132204742025e-14,9.362001608593914e-15
5,6.54229899881332e-18,1.5079492527595014e-18
6,-6.042769722377477e-22,9.631987910489738e-23
