,0_q70,0_q50,0_q30,0_q10,0_q05,1_q70,1_q50,1_q30,1_q10,1_q05,2_q70,2_q50,2_q30,2_q10,2_q05,3_q70,3_q50,3_q30,3_q10,3_q05,4_q70,4_q50,4_q30,4_q10,4_q05
10,3.373248040676117,4.028698205947876,5.2374215722084045,7.199147582054138,8.251914858818054,3.219203531742096,3.8817893266677856,5.343547880649567,7.025463938713074,7.465001821517944,3.554267108440399,4.0314860343933105,5.629597544670105,7.350201845169067,8.215809941291809,2.6519899368286133,3.40123975276947,4.660859167575836,5.429374933242798,5.480781674385071,3.4474390149116516,4.233365774154663,5.512437045574188,7.374012231826782,7.917821526527405
11,3.3717548847198486,4.0253565311431885,5.229909420013428,7.186508417129517,8.2384352684021,3.2202489972114563,3.8802067041397095,5.337098717689514,7.014360189437866,7.456949949264526,3.553553581237793,4.028609991073608,5.621076822280884,7.336824655532837,8.203550815582275,2.655884563922882,3.4026899337768555,4.658696293830872,5.428022980690002,5.483689904212952,3.4470194578170776,4.229841113090515,5.5060954093933105,7.3616873025894165,7.907812237739563
12,3.370259940624237,4.0220202803611755,5.222411572933197,7.173890709877014,8.224981665611267,3.2212928533554077,3.8786306381225586,5.330664575099945,7.003278136253357,7.44892430305481,3.5528419613838196,4.025746703147888,5.612578988075256,7.323476314544678,8.191327214241028,2.659773886203766,3.4041444063186646,4.65654331445694,5.426683187484741,5.486615180969238,3.4466055035591125,4.226323664188385,5.499759376049042,7.349385023117065,7.897831201553345
13,3.36876380443573,4.018687844276428,5.214928030967712,7.161296129226685,8.211555123329163,3.222334563732147,3.8770594596862793,5.324244856834412,6.992218375205994,7.440925240516663,3.5521316528320312,4.022894740104675,5.604104518890381,7.310157299041748,8.179139614105225,2.663658320903778,3.405602216720581,4.654400110244751,5.425358057022095,5.489555478096008,3.446197032928467,4.222811937332153,5.4934282302856445,7.337105393409729,7.887878060340881
14,3.3672651052474976,4.01536101102829,5.207460284233093,7.148726105690002,8.198157668113708,3.223372459411621,3.8754934072494507,5.317840933799744,6.981182217597961,7.43295431137085,3.5514211654663086,4.020054459571838,5.5956538915634155,7.29686975479126,8.166989088058472,2.6675368547439575,3.407063126564026,4.65226686000824,5.42404568195343,5.492511749267578,3.4457926750183105,4.219306647777557,5.487103462219238,7.3248502016067505,7.877953886985779
15,3.3657655119895935,4.01203840970993,5.200005352497101,7.136178612709045,8.184784531593323,3.2244083285331726,3.8739324808120728,5.311449229717255,6.970167517662048,7.4250065088272095,3.5507120490074158,4.017225384712219,5.587224125862122,7.283610582351685,8.154871463775635,2.6714097261428833,3.4085277318954468,4.650142014026642,5.422746419906616,5.495482444763184,3.445392906665802,4.215807139873505,5.480782330036163,7.312617301940918,7.868054628372192
16,3.3642643690109253,4.008720397949219,5.192564845085144,7.123653054237366,8.17143988609314,3.225443482398987,3.8723779916763306,5.305073976516724,6.959176063537598,7.417088985443115,3.550005614757538,4.01440954208374,5.578818917274475,7.270382404327393,8.14279305934906,2.675279378890991,3.4099972248077393,4.648028016090393,5.42146110534668,5.498472571372986,3.4450002312660217,4.212315201759338,5.474468350410461,7.300408244132996,7.858187198638916
17,3.3627609610557556,4.005407214164734,5.185139179229736,7.111152410507202,8.15812087059021,3.226474702358246,3.870827794075012,5.298712611198425,6.948207378387451,7.4091956615448,3.549298942089081,4.011604189872742,5.5704357624053955,7.257184267044067,8.130748867988586,2.6791430711746216,3.411469340324402,4.645923376083374,5.4201899766922,5.5014766454696655,3.4446104168891907,4.208828687667847,5.468159317970276,7.288223147392273,7.8483452796936035
18,3.36125785112381,4.0020992159843445,5.177728533744812,7.098674297332764,8.14483118057251,3.227505147457123,3.8692832589149475,5.292366147041321,6.937261343002319,7.401330590248108,3.548594355583191,4.008810937404633,5.5620763301849365,7.244016051292419,8.11874234676361,2.6830024123191833,3.4129454493522644,4.6438281536102295,5.418931484222412,5.504497647285461,3.444226920604706,4.205349326133728,5.461855888366699,7.276060938835144,7.838534235954285
19,3.359752118587494,3.998795747756958,5.170331180095673,7.0862202644348145,8.131567597389221,3.228533625602722,3.8677452206611633,5.286034405231476,6.926339268684387,7.393493294715881,3.5478912591934204,4.006030023097992,5.553739547729492,7.230878949165344,8.106772065162659,2.686857223510742,3.4144259095191956,4.641743361949921,5.417688488960266,5.507536172866821,3.443848669528961,4.201877295970917,5.4555588364601135,7.263924241065979,7.828751444816589
20,3.3582465052604675,3.995496988296509,5.162948250770569,7.0737903118133545,8.118331551551819,3.229560434818268,3.8662121891975403,5.279717326164246,6.915441036224365,7.385682702064514,3.54718941450119,4.003260552883148,5.545425534248352,7.217773199081421,8.09483802318573,2.6907073259353638,3.4159098267555237,4.639667868614197,5.416459441184998,5.510590672492981,3.443475663661957,4.198411643505096,5.449267387390137,7.251812100410461,7.818997621536255
21,3.3567394018173218,3.992203414440155,5.155580222606659,7.061383605003357,8.10512375831604,3.2305853962898254,3.8646851778030396,5.27341490983963,6.904565334320068,7.377900242805481,3.5464892387390137,4.000502943992615,5.537134408950806,7.204696297645569,8.082941174507141,2.694553315639496,3.4173980951309204,4.637602269649506,5.415244221687317,5.5136624574661255,3.4431082010269165,4.194953620433807,5.442981779575348,7.239723086357117,7.809273600578308
22,3.355232059955597,3.9889146089553833,5.148226261138916,7.049000263214111,8.091943621635437,3.231609582901001,3.8631640672683716,5.267127156257629,6.893713593482971,7.370146036148071,3.545791447162628,3.9977580308914185,5.528865933418274,7.191650867462158,8.071081519126892,2.6983956694602966,3.418890357017517,4.63554584980011,5.414043188095093,5.516751050949097,3.442746579647064,4.191502332687378,5.436702370643616,7.2276588678359985,7.799579381942749
23,3.353723406791687,3.985630452632904,5.140887141227722,7.03664243221283,8.078791379928589,3.2326311469078064,3.8616480231285095,5.260854005813599,6.882886290550232,7.362419009208679,3.545094132423401,3.9950239062309265,5.520620226860046,7.178637385368347,8.059257864952087,2.7022324800491333,3.4203858971595764,4.633499264717102,5.412857174873352,5.519856095314026,3.44238942861557,4.188057541847229,5.430428862571716,7.215620756149292,7.789914011955261
24,3.352214992046356,3.9823517203330994,5.133561789989471,7.0243079662323,8.065667033195496,3.2336530089378357,3.8601391911506653,5.254595339298248,6.872082829475403,7.3547199964523315,3.5444000959396362,3.9923033118247986,5.512397527694702,7.1656540632247925,8.04747223854065,2.7060672640800476,3.421887457370758,4.631462872028351,5.411685824394226,5.522980332374573,3.4420390725135803,4.184621810913086,5.424162328243256,7.203606486320496,7.780279040336609
25,3.3507043719291687,3.979077637195587,5.12625116109848,7.011997580528259,8.052570700645447,3.234672427177429,3.858636438846588,5.248351871967316,6.861303448677063,7.347050428390503,3.5437068939208984,3.9895942211151123,5.504197955131531,7.152702689170837,8.03572404384613,2.7098971009254456,3.42339289188385,4.629436552524567,5.4105294942855835,5.5261218547821045,3.441693425178528,4.181193113327026,5.417901575565338,7.191618204116821,7.770675420761108
26,3.3491950631141663,3.975808799266815,5.11895477771759,6.999711036682129,8.039502739906311,3.2356925010681152,3.857140064239502,5.242123484611511,6.85054886341095,7.339408993721008,3.543017029762268,3.9868982434272766,5.496021509170532,7.139782786369324,8.024014353752136,2.7137243151664734,3.424902856349945,4.62742006778717,5.409388065338135,5.529281973838806,3.4413546323776245,4.177772343158722,5.411647915840149,7.179654598236084,7.761102199554443
27,3.3476849794387817,3.972545325756073,5.111672818660736,6.9874507188797,8.026464223861694,3.2367109060287476,3.855649411678314,5.235909044742584,6.8398197889328,7.331796765327454,3.542328715324402,3.9842137694358826,5.487866997718811,7.12689483165741,8.012342095375061,2.717547118663788,3.4264169335365295,4.62541276216507,5.408262252807617,5.532459139823914,3.441021144390106,4.174359440803528,5.405400097370148,7.167718052864075,7.751559376716614
28,3.3461748361587524,3.9692863821983337,5.104405164718628,6.975213527679443,8.013452172279358,3.237728476524353,3.854165256023407,5.229709982872009,6.829113841056824,7.324212193489075,3.541642427444458,3.981541395187378,5.479735851287842,7.114037394523621,8.000705480575562,2.72136652469635,3.4279353618621826,4.623415589332581,5.407150626182556,5.535653471946716,3.440693497657776,4.170953631401062,5.39915919303894,7.155805468559265,7.742045998573303
29,3.344664216041565,3.9660329818725586,5.097151696681976,6.963000655174255,8.00046992301941,3.2387455105781555,3.852687656879425,5.22352534532547,6.818433165550232,7.316657543182373,3.54095858335495,3.9788817763328552,5.471627116203308,7.101211905479431,7.989109039306641,2.725183129310608,3.429459035396576,4.621428310871124,5.406055212020874,5.538868188858032,3.4403722286224365,4.167556822299957,5.392924606800079,7.143919110298157,7.732565402984619
30,3.3431541323661804,3.962785065174103,5.0899131298065186,6.9508137702941895,7.987516760826111,3.2397618889808655,3.8512153029441833,5.2173545360565186,6.807777166366577,7.309129118919373,3.540276825428009,3.9762330651283264,5.463540196418762,7.088418245315552,7.9775471687316895,2.7289958000183105,3.430985748767853,4.619449138641357,5.404974102973938,5.542096495628357,3.4400567412376404,4.164166569709778,5.386696219444275,7.1320589780807495,7.723112940788269
31,3.3416433334350586,3.959540903568268,5.082688331604004,6.938649773597717,7.97459077835083,3.2407774329185486,3.8497475385665894,5.21119749546051,6.797144293785095,7.301627516746521,3.53959721326828,3.9735949635505676,5.455474853515625,7.07565438747406,7.966020703315735,2.732806086540222,3.432515561580658,4.617479920387268,5.403908610343933,5.545342803001404,3.439746856689453,4.1607823967933655,5.380472898483276,7.120222330093384,7.713688969612122
32,3.340133488178253,3.956303834915161,5.07547914981842,6.926512837409973,7.961694598197937,3.2417925000190735,3.848286747932434,5.205055594444275,6.7865378856658936,7.294153451919556,3.5389198064804077,3.970969080924988,5.447432637214661,7.062922954559326,7.954529881477356,2.7366122007369995,3.4340498447418213,4.615519881248474,5.402857422828674,5.548603892326355,3.4394432306289673,4.157406806945801,5.3742570877075195,7.108413219451904,7.704294562339783
33,3.3386232256889343,3.9530705213546753,5.068284213542938,6.9144004583358765,7.948828458786011,3.24280709028244,3.8468308448791504,5.198927462100983,6.77595591545105,7.286708235740662,3.538244307041168,3.9683544635772705,5.4394121170043945,7.050223350524902,7.943077564239502,2.740415930747986,3.4355876445770264,4.613568365573883,5.401822328567505,5.551883935928345,3.439145267009735,4.154038071632385,5.3680471777915955,7.096629738807678,7.694931149482727
