,par,err
0,0.04554715351915983,0.013918034537315745
1,0.004246634553895971,4.0553553593910326e-05
2,-4.417807396337571e-06,4.7134188289610495e-08
3,2.5551708421084606e-09,2.789871905780468e-11
4,-7.456573358384439e-13,8.851838941806105e-15
5,1.1193624443174458e-16,1.4257731311176616e-18
6,-6.693334484449074e-21,9.107063633181811e-23
