,par,err
0,1.6918084701776475,0.02352792146659272
1,0.0001898742043465055,6.85542828306996e-05
2,-4.074412780874031e-07,7.967868702998404e-08
3,6.414640988622208e-10,4.716189295176597e-11
4,-2.782139573823089e-13,1.4963787719234142e-14
5,5.997129576502378e-17,2.4102366757227602e-18
6,-4.737087367570149e-21,1.5395328251557634e-22
