,par,err
0,1.0815649019156799,0.009480002851976876
1,0.001225108603846478,2.762227530787964e-05
2,-1.4115456035881607e-06,3.2104580110013685e-08
3,1.0858552016232224e-09,1.900273191372693e-11
4,-4.0591958645715326e-13,6.029292653846942e-15
5,7.595124690311425e-17,9.711460394453759e-19
6,-5.317334979239676e-21,6.203172210519238e-23
