,par,err
0,2.0046881688514646,0.014403949826915802
1,-0.0021774240033980673,4.196938038607214e-05
2,2.9415586562401235e-06,4.8779806817856714e-08
3,-1.681640106353335e-09,2.887281312751127e-11
4,5.102757564233976e-13,9.16092624049742e-15
5,-7.54465609919241e-17,1.475562220817707e-18
6,4.3123658881517204e-21,9.425117441094435e-23
