,par,err
0,1.7715384169596875,0.008503462774631933
1,-0.0012599561040438957,2.4776884645886288e-05
2,1.8419362494035644e-06,2.8797456411127908e-08
3,-1.041861752767005e-09,1.7045237283445378e-11
4,3.208257967972467e-13,5.408206008831788e-15
5,-4.7354638314402174e-17,8.711064756350135e-19
6,2.6748489063279702e-21,5.564169655765837e-23
