,par,err
0,0.8132770125279168,0.02656311204438183
1,0.001731677050322132,7.739801673908356e-05
2,-1.5031664288113437e-06,8.995747630716101e-08
3,8.425048477621594e-10,5.324590174980955e-11
4,-2.323911894431141e-13,1.6894151474832713e-14
5,3.511769967575573e-17,2.7211622397811353e-18
6,-2.2019564208669815e-21,1.7381353937123094e-22
