,par,err
0,1.4721744641374754,0.016073022732837304
1,0.00043437306711606184,4.6832632647313505e-05
2,-3.7129712602393366e-07,5.443223291557828e-08
3,3.788124312572495e-10,3.221849495933555e-11
4,-1.2210169808908346e-13,1.0222464790949796e-14
5,2.1884806534424442e-17,1.6465459698871718e-18
6,-1.567244364772926e-21,1.0517274491100477e-22
