,par,err
0,0.33022883707372674,0.016430384493274938
1,0.0023150898130725748,4.787389352338211e-05
2,-1.852318444399378e-06,5.564246205141537e-08
3,9.143119801737373e-10,3.293483074479236e-11
4,-2.400563048824996e-13,1.0449747537537645e-14
5,3.408240300515099e-17,1.6831546278952322e-18
6,-1.98849018393168e-21,1.075111074364703e-22
