,par,err
0,1.320809103588584,0.020165751551829366
1,0.0008526544609722483,5.8757791038643294e-05
2,-8.392299333531191e-07,6.829251025060643e-08
3,6.493992721637919e-10,4.042240960910474e-11
4,-2.0684480440798076e-13,1.2825449296201549e-14
5,3.5403486930031227e-17,2.065812156973512e-18
6,-2.420373115583405e-21,1.3195327426533392e-22
