,par,err
0,2.165611335811252,0.023621897470420154
1,-0.0012538366155098093,6.882809314685931e-05
2,1.4268935299342904e-06,7.9996921945436e-08
3,-5.914179662336681e-10,4.7350256164913205e-11
4,1.7638612012939604e-13,1.5023553852416616e-14
5,-2.5142233044489178e-17,2.4198636313212356e-18
6,1.3522742048148933e-21,1.545682289233167e-22
