,par,err
0,1.2286107746514443,0.017174058024259347
1,-0.00011131644830196569,5.004077109429983e-05
2,7.533136805469008e-07,5.8160969786339166e-08
3,-5.046478856068405e-10,3.442554389251886e-11
4,1.718481165330327e-13,1.0922731419147326e-14
5,-2.616310017031793e-17,1.7593390880993856e-18
6,1.4713831103579302e-21,1.1237739276109745e-22
