,par,err
0,1.9649591375319022,0.027771092245659754
1,-0.000695377431725061,8.091774395974481e-05
2,7.974304795293346e-07,9.404833858893618e-08
3,-2.2422879536619037e-10,5.5667280452921174e-11
4,6.018060442210296e-14,1.7662418471133545e-14
5,-6.4333600364398305e-18,2.8449078420657405e-18
6,1.6788592880924186e-22,1.81717762008431e-22
