,par,err
0,1.0812973142675812,0.015842173628151587
1,0.0002978989999994473,4.615998512844222e-05
2,3.013610691097466e-07,5.365041508346937e-08
3,-2.51881400023651e-10,3.1755721803486276e-11
4,9.673427189128247e-14,1.0075628388223646e-14
5,-1.4975915204434096e-17,1.622893886660452e-18
6,8.20608067163532e-22,1.0366190880875405e-22
