,par,err
0,1.293136861354947,0.019181646587169046
1,0.0005486179014423056,5.5890342567294324e-05
2,-3.539940714574307e-07,6.495973104915096e-08
3,2.774349902329861e-10,3.844971975343961e-11
4,-8.218115089063188e-14,1.2199539275460958e-14
5,1.4214033469395845e-17,1.9649954870987113e-18
6,-9.958665526889625e-22,1.2551361093013921e-22
